"","comname","est_year","season","COGy","COGx"
"1299","gulf stream flounder",1987,"Spring",40.3816629602943,-70.8825302472718
"1300","gulf stream flounder",1987,"Fall",40.4631099002652,-70.7289403186161
"1301","gulf stream flounder",1988,"Spring",39.4279335828005,-71.9819031466061
"1302","gulf stream flounder",1988,"Fall",40.1267555187414,-71.1670804575022
"1303","gulf stream flounder",1989,"Spring",40.3900079160611,-69.5821413882628
"1304","gulf stream flounder",1989,"Fall",40.3609546130394,-70.186312803886
"1305","gulf stream flounder",1990,"Spring",40.2516801039259,-69.6306591386877
"1306","gulf stream flounder",1990,"Fall",40.4272254586882,-69.7678601385924
"1307","gulf stream flounder",1991,"Spring",39.8743233052089,-71.060237369348
"1308","gulf stream flounder",1991,"Fall",40.317174817845,-70.2883167229696
"1309","gulf stream flounder",1992,"Spring",39.982556260896,-71.4837022062643
"1310","gulf stream flounder",1992,"Fall",40.271672639752,-70.2349249189763
"1311","gulf stream flounder",1993,"Spring",40.3512221904491,-70.3350437268335
"1312","gulf stream flounder",1993,"Fall",40.4230767587267,-70.6135494844412
"1313","gulf stream flounder",1994,"Spring",40.1956838684485,-69.8958446424472
"1314","gulf stream flounder",1994,"Fall",40.2743154743726,-71.301071858063
"1315","gulf stream flounder",1995,"Spring",40.2862551489029,-70.8289625227473
"1316","gulf stream flounder",1995,"Fall",39.2979891156579,-72.5604198960803
"1317","gulf stream flounder",1996,"Spring",40.3634731312918,-69.6033927607063
"1318","gulf stream flounder",1996,"Fall",38.4411640919729,-73.5778449399216
"1319","gulf stream flounder",1997,"Spring",38.2119674983691,-73.1103261384703
"1320","gulf stream flounder",1997,"Fall",40.4253586290417,-70.7429421969065
"1321","gulf stream flounder",1998,"Spring",40.3775451263444,-69.3277188394745
"1322","gulf stream flounder",1998,"Fall",40.553329768645,-70.5045026177974
"1323","gulf stream flounder",1999,"Spring",40.0112235398859,-70.4615072502931
"1324","gulf stream flounder",1999,"Fall",40.4331827714641,-71.1477290142436
"1325","gulf stream flounder",2000,"Spring",40.4157713534545,-70.8932241592484
"1326","gulf stream flounder",2000,"Fall",40.8647420638852,-70.3857058143308
"1327","gulf stream flounder",2001,"Spring",40.2550282221385,-71.8879786888166
"1328","gulf stream flounder",2001,"Fall",40.5364376705925,-71.3256897446837
"1329","gulf stream flounder",2002,"Spring",39.736218815499,-70.827579824204
"1330","gulf stream flounder",2002,"Fall",40.7147134529196,-70.6482783799427
"1331","gulf stream flounder",2003,"Spring",40.2682726265008,-71.314628413351
"1332","gulf stream flounder",2003,"Fall",40.3968439356062,-71.4938688355519
"1333","gulf stream flounder",2004,"Spring",40.3571127388745,-70.778123708873
"1334","gulf stream flounder",2004,"Fall",39.712855224411,-71.5165378417438
"1335","gulf stream flounder",2005,"Spring",40.1592057041311,-70.8796028582323
"1336","gulf stream flounder",2005,"Fall",40.19688329602,-71.8787019340927
"1337","gulf stream flounder",2006,"Spring",40.3482048587712,-69.4491680014827
"1338","gulf stream flounder",2006,"Fall",40.5865768200483,-70.4147273920879
"1339","gulf stream flounder",2007,"Spring",40.415191065689,-69.811144308112
"1340","gulf stream flounder",2007,"Fall",40.8004075982331,-69.9928720323754
"1341","gulf stream flounder",2008,"Spring",40.0851734877005,-70.2914225106187
"1342","gulf stream flounder",2008,"Fall",40.1523763702956,-70.1897337224465
"1343","gulf stream flounder",2009,"Spring",40.361677168967,-71.0951168840814
"1344","gulf stream flounder",2009,"Fall",40.0317312290309,-70.8433470646175
"1345","gulf stream flounder",2010,"Spring",40.1368544108146,-71.0033186311801
"1346","gulf stream flounder",2010,"Fall",40.2752218893235,-70.6551481918417
"1347","gulf stream flounder",2011,"Spring",40.1058416015396,-71.2948232046538
"1348","gulf stream flounder",2011,"Fall",40.3388406646137,-70.9452806777215
"1349","gulf stream flounder",2012,"Spring",40.2512352896108,-71.5282453254555
"1350","gulf stream flounder",2012,"Fall",40.4720020178733,-71.2509064328739
"1351","gulf stream flounder",2013,"Spring",39.7560187025102,-71.6820472426729
"1352","gulf stream flounder",2013,"Fall",40.1578303713665,-70.8304073863424
"1353","gulf stream flounder",2014,"Spring",39.9624845387305,-71.0618181286823
"1354","gulf stream flounder",2014,"Fall",40.2655315727256,-71.4032819529456
"1355","gulf stream flounder",2015,"Spring",40.0887442942585,-71.5219306430706
"1356","gulf stream flounder",2015,"Fall",39.3694536725364,-71.8079304394796
"1357","gulf stream flounder",2016,"Spring",39.981120570827,-70.9708877235631
"1358","gulf stream flounder",2016,"Fall",40.3928889734675,-71.1074663054759
"1359","gulf stream flounder",2017,"Spring",40.0530540907892,-70.9892503920577
"1360","gulf stream flounder",2017,"Fall",40.7539199250228,-67.2490862547525
"1361","gulf stream flounder",2018,"Spring",40.0279367018206,-71.1163460823706
"1362","gulf stream flounder",2018,"Fall",40.2997588552489,-71.1710265518021
"1363","gulf stream flounder",2019,"Spring",40.0807555832181,-71.2109770779477
"1364","gulf stream flounder",2019,"Fall",40.1066806314698,-71.4862164910044
"1365","haddock",1970,"Spring",41.7137227242111,-66.9832852785814
"1366","haddock",1970,"Fall",41.9747645808879,-67.3184142833489
"1367","haddock",1971,"Spring",41.5769612260367,-68.2382274379625
"1368","haddock",1971,"Fall",42.4409176011919,-68.1548244762682
"1369","haddock",1972,"Spring",42.1161982610744,-67.2010987612068
"1370","haddock",1972,"Fall",42.2280850092256,-67.8310329833662
"1371","haddock",1973,"Spring",41.6587807734996,-67.2746098989546
"1372","haddock",1973,"Fall",41.9044201958571,-67.967010378796
"1373","haddock",1974,"Spring",41.7522213759602,-67.1847378542308
"1374","haddock",1974,"Fall",42.4152807923992,-67.8208991244535
"1375","haddock",1975,"Spring",42.2817019373524,-67.9444077962527
"1376","haddock",1975,"Fall",42.3514917774352,-67.6983757384723
"1377","haddock",1976,"Spring",41.9570465023696,-69.2098983390883
"1378","haddock",1976,"Fall",42.1081714376526,-67.349579818284
"1379","haddock",1977,"Spring",41.946375274878,-67.4931496815367
"1380","haddock",1977,"Fall",42.146659597102,-67.269006510012
"1381","haddock",1978,"Spring",41.6063545576293,-67.6887574428447
"1382","haddock",1978,"Fall",42.1814420174544,-67.7001996719297
"1383","haddock",1979,"Spring",41.7646206468809,-67.198801043197
"1384","haddock",1979,"Fall",42.0659249575544,-68.0065284631577
"1385","haddock",1980,"Spring",41.7491849456791,-67.1722021088226
"1386","haddock",1980,"Fall",42.0280087961732,-66.7311307174788
"1387","haddock",1981,"Spring",41.6879198773021,-67.4833986837485
"1388","haddock",1981,"Fall",42.6597802183438,-67.175185826996
"1389","haddock",1982,"Spring",41.844030517107,-67.131034166215
"1390","haddock",1982,"Fall",42.0553569563643,-66.7508147727743
"1391","haddock",1983,"Spring",41.9499268671473,-68.1193456122354
"1392","haddock",1983,"Fall",42.7546318522119,-67.1958825242265
"1393","haddock",1984,"Spring",42.1590816545628,-66.7880098771491
"1394","haddock",1984,"Fall",42.3974504050792,-66.7091138103115
"1395","haddock",1985,"Spring",42.2380965400229,-66.7853340239206
"1396","haddock",1985,"Fall",42.1961508388822,-67.5783190450739
"1397","haddock",1986,"Spring",42.0930010133722,-66.7438146363985
"1398","haddock",1986,"Fall",42.119483693139,-66.2238720987302
"1399","haddock",1987,"Spring",42.3224708603349,-66.8911082761324
"1400","haddock",1987,"Fall",41.9293504499748,-67.7709591376142
"1401","haddock",1988,"Spring",41.7305852146595,-67.0640540807106
"1402","haddock",1988,"Fall",42.3579405958269,-66.4965271608982
"1403","haddock",1989,"Spring",41.8026688539999,-66.6912259875356
"1404","haddock",1989,"Fall",41.9728196722001,-66.5068657640649
"1405","haddock",1990,"Spring",41.8768763990009,-66.561410381194
"1406","haddock",1990,"Fall",42.06932974209,-66.2426921141711
"1407","haddock",1991,"Spring",41.5639101990225,-66.3282351365424
"1408","haddock",1991,"Fall",43.0046402265372,-66.4788202627548
"1409","haddock",1992,"Spring",41.9708902077171,-66.6594960529277
"1410","haddock",1992,"Fall",42.1329592358335,-67.2833409224984
"1411","haddock",1993,"Spring",42.0697019710422,-66.6647792477047
"1412","haddock",1993,"Fall",42.1699136277922,-66.8633299014679
"1413","haddock",1994,"Spring",42.3004360958112,-66.7178291126793
"1414","haddock",1994,"Fall",42.4060296881801,-66.4978559112687
"1415","haddock",1995,"Spring",42.1340339543187,-66.7296581345067
"1416","haddock",1995,"Fall",42.2916973720777,-66.7858664920189
"1417","haddock",1996,"Spring",41.2614409662316,-68.6747757324413
"1418","haddock",1996,"Fall",42.5719713371915,-66.5898386662146
"1419","haddock",1997,"Spring",41.2572820363637,-68.8653724655392
"1420","haddock",1997,"Fall",42.4516470805019,-66.7620735546424
"1421","haddock",1998,"Spring",41.8647357987267,-67.0104718648955
"1422","haddock",1998,"Fall",42.1727634763935,-67.2643539265038
"1423","haddock",1999,"Spring",41.9797639711066,-66.9720134481006
"1424","haddock",1999,"Fall",41.972063856139,-67.4436750702823
"1425","haddock",2000,"Spring",41.6952213422849,-68.2351176759737
"1426","haddock",2000,"Fall",42.2491333563078,-67.9832908197214
"1427","haddock",2001,"Spring",42.2006539480846,-67.6578259763635
"1428","haddock",2001,"Fall",42.1294598291893,-67.19540263089
"1429","haddock",2002,"Spring",41.5450836121185,-67.6084475199423
"1430","haddock",2002,"Fall",41.9884955077672,-67.3739214503326
"1431","haddock",2003,"Spring",41.813599309547,-67.8693746884886
"1432","haddock",2003,"Fall",42.135977097534,-67.1423304868136
"1433","haddock",2004,"Spring",41.7306521975433,-66.8654258384683
"1434","haddock",2004,"Fall",41.878934995151,-67.1629047155408
"1435","haddock",2005,"Spring",41.6486352027025,-67.218117738052
"1436","haddock",2005,"Fall",42.0924954398738,-67.252492769287
"1437","haddock",2006,"Spring",41.8962566002375,-67.1215027984504
"1438","haddock",2006,"Fall",42.0736849332053,-67.0548781812604
"1439","haddock",2007,"Spring",41.6821888992346,-66.8956083636226
"1440","haddock",2007,"Fall",42.1948898637818,-67.2275388111867
"1441","haddock",2008,"Spring",41.7047131344202,-66.9629387650168
"1442","haddock",2008,"Fall",42.1027446360111,-66.5082342420715
"1443","haddock",2009,"Spring",41.8104787454957,-67.2023641251267
"1444","haddock",2009,"Fall",41.8337073479168,-67.1718386474694
"1445","haddock",2010,"Spring",41.7142738270977,-67.4253675832662
"1446","haddock",2010,"Fall",42.0265504963605,-66.8120215032428
"1447","haddock",2011,"Spring",41.5864684818845,-67.0689083236457
"1448","haddock",2011,"Fall",41.7948865392105,-67.4393842912648
"1449","haddock",2012,"Spring",41.6870996612238,-67.225273332289
"1450","haddock",2012,"Fall",42.0860012970474,-67.3267468163316
"1451","haddock",2013,"Spring",42.0108109782602,-67.2223357728029
"1452","haddock",2013,"Fall",41.836123121109,-67.5635529234359
"1453","haddock",2014,"Spring",41.4914868269282,-68.1080375376457
"1454","haddock",2014,"Fall",42.0709231353679,-67.6485236852608
"1455","haddock",2015,"Spring",41.9562573854585,-68.232449860308
"1456","haddock",2015,"Fall",42.1366037390455,-67.5991014632407
"1457","haddock",2016,"Spring",41.9008649529889,-68.28731809863
"1458","haddock",2016,"Fall",41.9796778976147,-67.7464678232189
"1459","haddock",2017,"Spring",41.9890999229497,-67.9886168051513
"1460","haddock",2017,"Fall",42.1028222696417,-67.878928404795
"1461","haddock",2018,"Spring",41.8390967507275,-68.0863289814696
"1462","haddock",2018,"Fall",42.3063035749983,-68.3201794834799
"1463","haddock",2019,"Spring",42.0447073233976,-67.7886315757126
"1464","haddock",2019,"Fall",42.4090048175664,-68.274992683707
"1465","little skate",1970,"Spring",41.0261239369662,-68.634181611699
"1466","little skate",1970,"Fall",41.1224158392775,-68.4488823308928
"1467","little skate",1971,"Spring",40.8084997329213,-69.1878398700983
"1468","little skate",1971,"Fall",40.7556282052232,-71.8312371550414
"1469","little skate",1972,"Spring",40.852279003916,-69.5887110658576
"1470","little skate",1972,"Fall",40.8672189241176,-70.543398908715
"1471","little skate",1973,"Spring",39.9674325295821,-72.3424697872698
"1472","little skate",1973,"Fall",41.2736202508797,-68.5330428368078
"1473","little skate",1974,"Spring",40.5181065377271,-70.5937459046082
"1474","little skate",1974,"Fall",40.9836713015231,-68.496085651279
"1475","little skate",1975,"Spring",40.730431712707,-70.65232383922
"1476","little skate",1975,"Fall",40.7810336185511,-69.2128592348351
"1477","little skate",1976,"Spring",40.7385182787973,-70.2415505349531
"1478","little skate",1976,"Fall",40.9871695655111,-69.66169746333
"1479","little skate",1977,"Spring",40.4104063339991,-71.0184512017146
"1480","little skate",1977,"Fall",41.2146415146037,-68.4825285629719
"1481","little skate",1978,"Spring",40.8875988559258,-70.1394360692294
"1482","little skate",1978,"Fall",41.2289197307656,-68.6566177316225
"1483","little skate",1979,"Spring",40.8674473755984,-69.2298189913827
"1484","little skate",1979,"Fall",41.2102566894138,-68.9277903300666
"1485","little skate",1980,"Spring",40.7344450637343,-70.240633908786
"1486","little skate",1980,"Fall",41.2695391810577,-67.8102948972739
"1487","little skate",1981,"Spring",40.7904561686084,-69.7717606999691
"1488","little skate",1981,"Fall",40.986665785807,-69.2244039508789
"1489","little skate",1982,"Spring",40.3685429429954,-70.5351055928375
"1490","little skate",1982,"Fall",41.0450879751653,-70.0075540326006
"1491","little skate",1983,"Spring",40.4975341117975,-70.0785356937435
"1492","little skate",1983,"Fall",41.1185280622589,-69.3443716244232
"1493","little skate",1984,"Spring",40.710138729419,-71.2026313105084
"1494","little skate",1984,"Fall",41.300654990796,-68.5139265505132
"1495","little skate",1985,"Spring",40.9057812375369,-70.0025948392492
"1496","little skate",1985,"Fall",40.6386509433476,-70.0452707229572
"1497","little skate",1986,"Spring",40.8410461298968,-68.8745033345473
"1498","little skate",1986,"Fall",41.0018262365499,-69.443742027946
"1499","little skate",1987,"Spring",40.3988202826125,-71.6970139018248
"1500","little skate",1987,"Fall",40.9951872235844,-70.1028775005822
"1501","little skate",1988,"Spring",40.7351417396775,-70.6821081677503
"1502","little skate",1988,"Fall",41.1376666598638,-68.3096706331736
"1503","little skate",1989,"Spring",40.4110467054619,-72.0425667955463
"1504","little skate",1989,"Fall",40.9235190975428,-69.8192471548693
"1505","little skate",1990,"Spring",41.116353292867,-69.8434588479999
"1506","little skate",1990,"Fall",40.984714678433,-69.4859833804652
"1507","little skate",1991,"Spring",40.438351528876,-70.9067088542576
"1508","little skate",1991,"Fall",40.9954252788795,-70.3903320128031
"1509","little skate",1992,"Spring",41.1582294658937,-70.1349892364578
"1510","little skate",1992,"Fall",41.0640371906928,-70.3643999296739
"1511","little skate",1993,"Spring",40.6698480860066,-70.9216373769755
"1512","little skate",1993,"Fall",40.9941359220906,-68.6523897587748
"1513","little skate",1994,"Spring",40.5729925372475,-70.9695734629628
"1514","little skate",1994,"Fall",40.8360708998659,-69.4644676477295
"1515","little skate",1995,"Spring",40.6807671936577,-71.1955972040025
"1516","little skate",1995,"Fall",41.1329388519804,-69.815773491303
"1517","little skate",1996,"Spring",40.7507827967086,-70.8550090650248
"1518","little skate",1996,"Fall",40.6932534030556,-69.7989929263323
"1519","little skate",1997,"Spring",40.7317083713604,-70.2100137860323
"1520","little skate",1997,"Fall",40.890348552645,-69.6677301319957
"1521","little skate",1998,"Spring",40.748946190994,-71.2349759528908
"1522","little skate",1998,"Fall",40.8833656851931,-69.4111870009577
"1523","little skate",1999,"Spring",40.5772305446386,-71.313881722773
"1524","little skate",1999,"Fall",40.3872406368163,-70.4106720053648
"1525","little skate",2000,"Spring",40.3823488156381,-71.9616160571923
"1526","little skate",2000,"Fall",41.2126832850883,-68.6418760427127
"1527","little skate",2001,"Spring",40.5550801652042,-70.8894764362186
"1528","little skate",2001,"Fall",40.8850767597798,-69.4045279687602
"1529","little skate",2002,"Spring",40.7838481132515,-70.2949238279358
"1530","little skate",2002,"Fall",40.9431118674846,-69.6285759711217
"1531","little skate",2003,"Spring",40.4378507929575,-70.8157630655796
"1532","little skate",2003,"Fall",40.8070916903449,-71.446269666852
"1533","little skate",2004,"Spring",40.3226914526536,-71.7237538708686
"1534","little skate",2004,"Fall",41.1529608047286,-69.4070857810113
"1535","little skate",2005,"Spring",40.6957378624762,-70.2893833298619
"1536","little skate",2005,"Fall",40.4637206503915,-71.5071214482638
"1537","little skate",2006,"Spring",40.6425538480484,-70.4790370302054
"1538","little skate",2006,"Fall",40.6944964187603,-70.2257133989722
"1539","little skate",2007,"Spring",40.6683503606398,-70.1711396769278
"1540","little skate",2007,"Fall",41.072322745291,-69.5891511409892
"1541","little skate",2008,"Spring",40.7872967793665,-70.8368921037904
"1542","little skate",2008,"Fall",40.9704434663387,-69.1697587656568
"1543","little skate",2009,"Spring",40.5174941160533,-70.8965789922045
"1544","little skate",2009,"Fall",40.8281519342523,-69.4969857499409
"1545","little skate",2010,"Spring",40.4524731867547,-71.5816871282098
"1546","little skate",2010,"Fall",40.5683698540599,-70.6470483126745
"1547","little skate",2011,"Spring",40.4081600761628,-70.6325557986246
"1548","little skate",2011,"Fall",40.5039738793522,-70.2018320691488
"1549","little skate",2012,"Spring",40.6557638297902,-70.1562725490372
"1550","little skate",2012,"Fall",40.8958543874046,-70.0325926578892
