"comname","est_year","season","COGy","COGx","slopeLat","slopeLon"
"fawn cusk-eel",1985,"Spring",40.1553746459682,-70.583363653118,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1986,"Spring",39.6808676118648,-71.0128080342362,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1987,"Spring",40.0578207598605,-70.7858074559667,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1988,"Spring",39.9638134201461,-69.8628777285533,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1989,"Spring",39.9622943314343,-70.0725964433743,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1990,"Spring",39.9697965036376,-71.3598446108434,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1991,"Spring",39.4187262480455,-70.6779101309016,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1992,"Spring",39.36440937182,-72.0156506098661,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1993,"Spring",39.7708482643667,-71.608688200908,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1994,"Spring",40.3113460740642,-68.963270247754,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1995,"Spring",40.1968627249223,-69.8486271477033,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1996,"Spring",39.4683545879147,-71.0355068579959,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1997,"Spring",38.877774999174,-71.3311215449131,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1998,"Spring",39.908197955415,-69.0740421099054,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1999,"Spring",39.3220366535107,-71.3980711297034,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",2000,"Spring",40.2822270610303,-70.5743716869364,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",2001,"Spring",40.0457298531648,-71.2014811523113,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",2002,"Spring",40.2417297270658,-69.100265536345,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",2003,"Spring",40.2409976414323,-70.8157804736842,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",2004,"Spring",38.9301666296638,-72.7301742222478,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",2005,"Spring",39.2851284856487,-71.9972557974742,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",2006,"Spring",40.0530521930814,-71.0416696860273,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",2007,"Spring",40.1614930691479,-69.5000646605173,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",2008,"Spring",40.2191113490115,-69.9879933969727,0.00172558298497163,0.00581846977259255
"fawn cusk-eel",1970,"Fall",39.6512245100959,-70.852760165015,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1971,"Fall",39.7641410805389,-71.6697992057904,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1972,"Fall",39.7904737183406,-71.6628561990327,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1973,"Fall",39.2241360752953,-71.2940942217363,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1974,"Fall",40.0000477025122,-71.8163884759189,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1975,"Fall",40.6855281719697,-67.7102041326891,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1976,"Fall",40.178452469349,-70.8551122322167,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1977,"Fall",39.9645424685876,-70.7889306352727,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1978,"Fall",39.4217119674753,-71.451011895338,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1979,"Fall",39.5744609270147,-71.5908323367617,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1980,"Fall",39.5263477905921,-72.0219582264959,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1981,"Fall",39.4687203632123,-71.3913061759032,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1982,"Fall",39.8463330591322,-71.8156957222061,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1983,"Fall",39.3977747578583,-72.3446556799828,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1984,"Fall",39.106137003928,-72.4183939227856,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1985,"Fall",39.9243719808675,-71.0137585092471,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1986,"Fall",40.0913572938481,-70.5109475144026,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1987,"Fall",40.0851081677514,-70.6550095542002,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1988,"Fall",39.7999371587462,-71.8205056472165,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1989,"Fall",39.9847962373908,-71.2005119355941,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1990,"Fall",40.1854189433833,-69.6431926983683,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1991,"Fall",39.7253198510158,-71.4661773972911,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1992,"Fall",40.0332692744117,-69.835551604402,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1993,"Fall",40.1852475834774,-70.2455576326421,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1994,"Fall",39.2338487758995,-71.6214741297718,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1995,"Fall",39.714814756009,-70.943051249929,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1996,"Fall",39.9200179109701,-71.0703311193845,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1997,"Fall",40.0543507912714,-70.4071072971918,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1998,"Fall",39.8638339844539,-70.2912775089842,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",1999,"Fall",38.7411852773341,-72.0986076768594,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",2000,"Fall",40.5707545007887,-68.0078398439095,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",2001,"Fall",40.0695628737782,-71.1453648629483,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",2002,"Fall",39.3083794525305,-71.6318242919038,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",2003,"Fall",39.7832769051275,-71.7308995338729,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",2004,"Fall",39.1433021317588,-72.1262246349198,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",2005,"Fall",38.7168563316175,-72.7059216117624,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",2006,"Fall",39.2680156476114,-72.0243649149362,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",2007,"Fall",39.3946160730782,-71.9983041989893,-0.00575202525717506,0.00265867168802336
"fawn cusk-eel",2008,"Fall",39.4848932650722,-71.2472454220038,-0.00575202525717506,0.00265867168802336
"fourspot flounder",1970,"Spring",39.7655122789474,-70.6443097636637,0.00116703267334636,0.0222268999382773
"fourspot flounder",1971,"Spring",40.1938491720985,-71.0893581905862,0.00116703267334636,0.0222268999382773
"fourspot flounder",1972,"Spring",40.0317817084736,-70.7555325010882,0.00116703267334636,0.0222268999382773
"fourspot flounder",1973,"Spring",39.9378596306273,-71.3616079716521,0.00116703267334636,0.0222268999382773
"fourspot flounder",1974,"Spring",40.2938988315179,-69.420971061814,0.00116703267334636,0.0222268999382773
"fourspot flounder",1975,"Spring",40.158327887969,-70.2937258971727,0.00116703267334636,0.0222268999382773
"fourspot flounder",1976,"Spring",40.1670524908143,-70.5123981643226,0.00116703267334636,0.0222268999382773
"fourspot flounder",1977,"Spring",39.7282000747027,-71.0966846940257,0.00116703267334636,0.0222268999382773
"fourspot flounder",1978,"Spring",39.5790888953896,-71.9138822368746,0.00116703267334636,0.0222268999382773
"fourspot flounder",1979,"Spring",40.1953039192598,-71.079886185145,0.00116703267334636,0.0222268999382773
"fourspot flounder",1980,"Spring",40.1230627430573,-70.5392150901876,0.00116703267334636,0.0222268999382773
"fourspot flounder",1981,"Spring",40.00404397051,-70.6860275384729,0.00116703267334636,0.0222268999382773
"fourspot flounder",1982,"Spring",40.0571517424389,-70.7966031794032,0.00116703267334636,0.0222268999382773
"fourspot flounder",1983,"Spring",40.1269458931876,-69.9096998266529,0.00116703267334636,0.0222268999382773
"fourspot flounder",1984,"Spring",39.9622563896426,-70.8991732929426,0.00116703267334636,0.0222268999382773
"fourspot flounder",1985,"Spring",40.2106346203933,-69.8226714488501,0.00116703267334636,0.0222268999382773
"fourspot flounder",1986,"Spring",40.0790432959975,-70.6338923954435,0.00116703267334636,0.0222268999382773
"fourspot flounder",1987,"Spring",40.0996418313312,-70.8736580498744,0.00116703267334636,0.0222268999382773
"fourspot flounder",1988,"Spring",39.933434755646,-71.1821423182525,0.00116703267334636,0.0222268999382773
"fourspot flounder",1989,"Spring",39.8740993415066,-71.1811670192331,0.00116703267334636,0.0222268999382773
"fourspot flounder",1990,"Spring",40.0095270678084,-70.5433299958665,0.00116703267334636,0.0222268999382773
"fourspot flounder",1991,"Spring",39.9507640956283,-70.7396719832147,0.00116703267334636,0.0222268999382773
"fourspot flounder",1992,"Spring",39.9103951725074,-71.0825515991466,0.00116703267334636,0.0222268999382773
"fourspot flounder",1993,"Spring",40.0210514731335,-71.1642382565188,0.00116703267334636,0.0222268999382773
"fourspot flounder",1994,"Spring",40.1030881101506,-70.4532929549062,0.00116703267334636,0.0222268999382773
"fourspot flounder",1995,"Spring",40.0054023084044,-70.8090890788522,0.00116703267334636,0.0222268999382773
"fourspot flounder",1996,"Spring",39.9099795007958,-70.1734263757391,0.00116703267334636,0.0222268999382773
"fourspot flounder",1997,"Spring",39.6055234214221,-70.1898160132756,0.00116703267334636,0.0222268999382773
"fourspot flounder",1998,"Spring",40.0996842675846,-70.3867032141443,0.00116703267334636,0.0222268999382773
"fourspot flounder",1999,"Spring",40.0069846269133,-71.0634385554124,0.00116703267334636,0.0222268999382773
"fourspot flounder",2000,"Spring",40.1188160733669,-70.591250424178,0.00116703267334636,0.0222268999382773
"fourspot flounder",2001,"Spring",40.1360587353852,-70.8280328805067,0.00116703267334636,0.0222268999382773
"fourspot flounder",2002,"Spring",40.2027300115601,-69.2625558587709,0.00116703267334636,0.0222268999382773
"fourspot flounder",2003,"Spring",40.1860903115349,-69.8376546883758,0.00116703267334636,0.0222268999382773
"fourspot flounder",2004,"Spring",39.8071394156227,-70.8266743808687,0.00116703267334636,0.0222268999382773
"fourspot flounder",2005,"Spring",40.004952898525,-69.9025390557074,0.00116703267334636,0.0222268999382773
"fourspot flounder",2006,"Spring",39.9874419530259,-70.604318721117,0.00116703267334636,0.0222268999382773
"fourspot flounder",2007,"Spring",40.4864000995189,-68.356735883166,0.00116703267334636,0.0222268999382773
"fourspot flounder",2008,"Spring",40.1670191141058,-69.8167587673125,0.00116703267334636,0.0222268999382773
"fourspot flounder",1970,"Fall",40.2363917694321,-70.9115574115414,0.00524119957113639,0.0287467810996061
"fourspot flounder",1971,"Fall",39.7000587200973,-72.1311666496958,0.00524119957113639,0.0287467810996061
"fourspot flounder",1972,"Fall",39.9035296150484,-71.1777903660137,0.00524119957113639,0.0287467810996061
"fourspot flounder",1973,"Fall",39.9165445847052,-71.7570655005276,0.00524119957113639,0.0287467810996061
"fourspot flounder",1974,"Fall",40.1582707060816,-71.4267945376878,0.00524119957113639,0.0287467810996061
"fourspot flounder",1975,"Fall",40.0607768718134,-70.7561715819262,0.00524119957113639,0.0287467810996061
"fourspot flounder",1976,"Fall",40.4371932594122,-71.1696401637437,0.00524119957113639,0.0287467810996061
"fourspot flounder",1977,"Fall",40.377963196934,-70.9812855038578,0.00524119957113639,0.0287467810996061
"fourspot flounder",1978,"Fall",40.4460306616035,-70.3606268131498,0.00524119957113639,0.0287467810996061
"fourspot flounder",1979,"Fall",40.5196363110026,-70.8486772084111,0.00524119957113639,0.0287467810996061
"fourspot flounder",1980,"Fall",40.0125690506391,-71.4394144195245,0.00524119957113639,0.0287467810996061
"fourspot flounder",1981,"Fall",39.9758563973135,-71.8714786753541,0.00524119957113639,0.0287467810996061
"fourspot flounder",1982,"Fall",39.8484416906583,-71.6441414009385,0.00524119957113639,0.0287467810996061
"fourspot flounder",1983,"Fall",40.2672935064559,-71.2804032085746,0.00524119957113639,0.0287467810996061
"fourspot flounder",1984,"Fall",40.3675928108358,-71.3368544619973,0.00524119957113639,0.0287467810996061
"fourspot flounder",1985,"Fall",40.1939908544688,-71.0195300985566,0.00524119957113639,0.0287467810996061
"fourspot flounder",1986,"Fall",40.3731301106565,-71.2967026033608,0.00524119957113639,0.0287467810996061
"fourspot flounder",1987,"Fall",40.5493726382552,-70.9309475177973,0.00524119957113639,0.0287467810996061
"fourspot flounder",1988,"Fall",40.2527052826585,-70.8362050784555,0.00524119957113639,0.0287467810996061
"fourspot flounder",1989,"Fall",40.4920489147336,-70.3584724246882,0.00524119957113639,0.0287467810996061
"fourspot flounder",1990,"Fall",40.2396098935824,-70.8570093170953,0.00524119957113639,0.0287467810996061
"fourspot flounder",1991,"Fall",40.4012733504297,-70.4230335903602,0.00524119957113639,0.0287467810996061
"fourspot flounder",1992,"Fall",40.4391886359021,-70.759579908386,0.00524119957113639,0.0287467810996061
"fourspot flounder",1993,"Fall",40.5397147273309,-70.046428899938,0.00524119957113639,0.0287467810996061
"fourspot flounder",1994,"Fall",40.4675949092078,-70.2466373804504,0.00524119957113639,0.0287467810996061
"fourspot flounder",1995,"Fall",40.4167817632115,-70.096126508499,0.00524119957113639,0.0287467810996061
"fourspot flounder",1996,"Fall",40.1863408496198,-71.1866130826251,0.00524119957113639,0.0287467810996061
"fourspot flounder",1997,"Fall",40.5351436091249,-70.7165246946303,0.00524119957113639,0.0287467810996061
"fourspot flounder",1998,"Fall",40.2325053490318,-70.5681618816743,0.00524119957113639,0.0287467810996061
"fourspot flounder",1999,"Fall",39.494109399051,-71.441965817455,0.00524119957113639,0.0287467810996061
"fourspot flounder",2000,"Fall",40.4609346626083,-70.5135347722709,0.00524119957113639,0.0287467810996061
"fourspot flounder",2001,"Fall",40.642056035712,-69.8869381961234,0.00524119957113639,0.0287467810996061
"fourspot flounder",2002,"Fall",40.4478042435404,-70.7542444525884,0.00524119957113639,0.0287467810996061
"fourspot flounder",2003,"Fall",40.2212457215389,-70.3880921708115,0.00524119957113639,0.0287467810996061
"fourspot flounder",2004,"Fall",40.2819056410884,-70.9904749711303,0.00524119957113639,0.0287467810996061
"fourspot flounder",2005,"Fall",40.4295601784085,-70.8771015995657,0.00524119957113639,0.0287467810996061
"fourspot flounder",2006,"Fall",40.2462555551339,-71.2136602154442,0.00524119957113639,0.0287467810996061
"fourspot flounder",2007,"Fall",40.2884361558763,-70.3105014258052,0.00524119957113639,0.0287467810996061
"fourspot flounder",2008,"Fall",40.8281655280913,-69.3951021167866,0.00524119957113639,0.0287467810996061
"goosefish",1970,"Spring",40.5935967573946,-70.4315835832217,0.0346508684085423,0.0454245188874405
"goosefish",1971,"Spring",40.8758571060641,-69.9836586968707,0.0346508684085423,0.0454245188874405
"goosefish",1972,"Spring",40.6546659793435,-70.6463542784569,0.0346508684085423,0.0454245188874405
"goosefish",1973,"Spring",40.1399390285256,-71.3747637068672,0.0346508684085423,0.0454245188874405
"goosefish",1974,"Spring",40.2268531534217,-71.0790814192692,0.0346508684085423,0.0454245188874405
"goosefish",1975,"Spring",40.5496903504769,-70.6016529810571,0.0346508684085423,0.0454245188874405
"goosefish",1976,"Spring",38.6936465828063,-72.6418354619603,0.0346508684085423,0.0454245188874405
"goosefish",1977,"Spring",37.7013497801059,-73.5476883691094,0.0346508684085423,0.0454245188874405
"goosefish",1978,"Spring",36.7391319891329,-74.1246997046823,0.0346508684085423,0.0454245188874405
"goosefish",1979,"Spring",40.030605600911,-71.6883209876674,0.0346508684085423,0.0454245188874405
"goosefish",1980,"Spring",40.2774387830734,-71.2930281896675,0.0346508684085423,0.0454245188874405
"goosefish",1981,"Spring",39.3178320430169,-71.9504540014878,0.0346508684085423,0.0454245188874405
"goosefish",1982,"Spring",38.1476221558,-73.5198215972929,0.0346508684085423,0.0454245188874405
"goosefish",1983,"Spring",40.1329071978644,-71.4940867209189,0.0346508684085423,0.0454245188874405
"goosefish",1984,"Spring",40.0264653140549,-71.5693174867106,0.0346508684085423,0.0454245188874405
"goosefish",1985,"Spring",40.8191734684084,-70.1774336065923,0.0346508684085423,0.0454245188874405
"goosefish",1986,"Spring",39.446609668859,-71.6827499778676,0.0346508684085423,0.0454245188874405
"goosefish",1987,"Spring",40.5642657586558,-70.2336466308471,0.0346508684085423,0.0454245188874405
"goosefish",1988,"Spring",39.9453475847207,-70.9579139112098,0.0346508684085423,0.0454245188874405
"goosefish",1989,"Spring",40.7803279141416,-70.182069510839,0.0346508684085423,0.0454245188874405
"goosefish",1990,"Spring",40.5333741923388,-69.5471672354522,0.0346508684085423,0.0454245188874405
